NAME	KIND
Filter.cofinite_eq_bot	thm
Filter.cofinite_eq_bot_iff	thm
Filter.cofinite_inf_principal_neBot_iff	thm
Filter.cofinite_neBot	thm
Filter.comap	def
Filter.comap.isCountablyGenerated	thm
Filter.comap_abs_atTop	thm
Filter.comap_add_comap_le	thm
Filter.comap_bot	thm
Filter.comap_coLindelof_le	thm
Filter.comap_cocompact_le	thm
Filter.comap_coe_neBot_of_le_principal	thm
Filter.comap_cofinite_le	thm
Filter.comap_comap	thm
Filter.comap_comm	thm
Filter.comap_const_of_mem	thm
Filter.comap_const_of_notMem	thm
Filter.comap_embedding_atBot	thm
Filter.comap_embedding_atTop	thm
Filter.comap_eq_bot_iff_compl_range	thm
Filter.comap_eq_lift'	thm
Filter.comap_eq_of_inverse	thm
Filter.comap_equiv_symm	thm
Filter.comap_eval_neBot	thm
Filter.comap_eval_neBot_iff	thm
Filter.comap_eval_neBot_iff'	thm
Filter.comap_fst_neBot	thm
Filter.comap_fst_neBot_iff	thm
Filter.comap_hasBasis	thm
Filter.comap_iInf	thm
Filter.comap_iSup	thm
Filter.comap_id	thm
Filter.comap_id'	thm
Filter.comap_inf	thm
Filter.comap_inf_principal_neBot_of_image_mem	thm
Filter.comap_inf_principal_range	thm
Filter.comap_injective	thm
Filter.comap_inl_map_inr	thm
Filter.comap_inr_map_inl	thm
Filter.comap_inv	thm
Filter.comap_inv_atBot	thm
Filter.comap_inv_atTop	thm
Filter.comap_le_comap_iff	thm
Filter.comap_le_iff_le_kernMap	thm
Filter.comap_lift'_eq	thm
Filter.comap_lift'_eq2	thm
Filter.comap_lift_eq	thm
Filter.comap_lift_eq2	thm
Filter.comap_mabs_atTop	thm
Filter.comap_map	thm
Filter.comap_mono	thm
Filter.comap_mul_comap_le	thm
Filter.comap_mul_left_cobounded	thm
Filter.comap_mul_right_cobounded	thm
Filter.comap_neBot	thm
Filter.comap_neBot_iff	thm
Filter.comap_neBot_iff_compl_range	thm
Filter.comap_neBot_iff_frequently	thm
Filter.comap_neg	thm
Filter.comap_neg_atBot	thm
Filter.comap_neg_atTop	thm
Filter.comap_principal	thm
Filter.comap_prod	thm
Filter.comap_prodMap_prod	thm
Filter.comap_pure	thm
Filter.comap_sSup	thm
Filter.comap_smallSets	thm
Filter.comap_snd_neBot	thm
Filter.comap_snd_neBot_iff	thm
Filter.comap_sumElim_eq	thm
Filter.comap_sup	thm
Filter.comap_surjective_eq_bot	thm
Filter.comap_top	thm
Filter.comk	def
Filter.comk.congr_simp	thm
Filter.commMonoid	def
Filter.commSemigroup	def
Filter.compl_diagonal_mem_prod	thm
Filter.compl_mem_cocardinal_of_card_lt	thm
Filter.compl_mem_coclosedCompact	thm
Filter.compl_mem_comap	thm
Filter.compl_mem_comk	thm
Filter.compl_mem_coprod	thm
Filter.compl_mem_coprodᵢ	thm
Filter.compl_mem_hyperfilter_of_finite	thm
Filter.compl_mem_kernMap	thm
Filter.compl_notMem	thm
Filter.congr_sets	thm
Filter.const_boundedAtFilter	thm
Filter.const_eventuallyEq	thm
Filter.const_eventuallyEq'	thm
Filter.continuous_nhds	thm
Filter.coprod	def
Filter.coprod.isCountablyGenerated	thm
Filter.coprod_bot	thm
Filter.coprod_cocompact	thm
Filter.coprod_cofinite	thm
Filter.coprod_eq_prod_top_sup_top_prod	thm
Filter.coprod_inf_prod_le	thm
Filter.coprod_mono	thm
Filter.coprod_neBot_iff	thm
Filter.coprod_neBot_left	thm
Filter.coprod_neBot_right	thm
Filter.coprodᵢ	def
Filter.coprodᵢ_bot	thm
Filter.coprodᵢ_bot'	thm
Filter.coprodᵢ_cocompact	thm
Filter.coprodᵢ_cofinite	thm
Filter.coprodᵢ_eq_bot_iff	thm
Filter.coprodᵢ_eq_bot_iff'	thm
Filter.coprodᵢ_mono	thm
Filter.coprodᵢ_neBot	thm
Filter.coprodᵢ_neBot_iff	thm
Filter.coprodᵢ_neBot_iff'	thm
Filter.copy	def
Filter.copy_eq	thm
Filter.countableGenerate	def
Filter.countableGenerate_isGreatest	thm
Filter.countableInter_ofCountableInter	thm
Filter.countableInter_ofCountableUnion	thm
Filter.countable_biInf_eq_iInf_seq	thm
Filter.countable_biInf_eq_iInf_seq'	thm
Filter.countable_biInf_principal_eq_seq_iInf	thm
Filter.countable_compl_ker	thm
Filter.covariant_div	thm
Filter.covariant_smul	thm
Filter.covariant_smul_filter	thm
Filter.covariant_sub	thm
Filter.covariant_swap_div	thm
Filter.covariant_swap_sub	thm
Filter.covariant_vadd	thm
Filter.covariant_vadd_filter	thm
Filter.ctorIdx	def
Filter.curry	def
Filter.curry_le_prod	thm
Filter.diff_mem	thm
Filter.diff_mem_inf_principal_compl	thm
Filter.disjoint_atBot_atTop	thm
Filter.disjoint_atBot_principal_Ici	thm
Filter.disjoint_atBot_principal_Ioi	thm
Filter.disjoint_atTop_atBot	thm
Filter.disjoint_atTop_principal_Iic	thm
Filter.disjoint_atTop_principal_Iio	thm
Filter.disjoint_cocompact_left	thm
Filter.disjoint_cocompact_right	thm
Filter.disjoint_cofinite_left	thm
Filter.disjoint_cofinite_right	thm
Filter.disjoint_comap	thm
Filter.disjoint_comap_iff	thm
Filter.disjoint_comap_iff_map	thm
Filter.disjoint_comap_iff_map'	thm
Filter.disjoint_iff	thm
Filter.disjoint_map	thm
Filter.disjoint_of_disjoint_of_mem	thm
Filter.disjoint_of_map	thm
Filter.disjoint_principal_left	thm
Filter.disjoint_principal_principal	thm
Filter.disjoint_principal_right	thm
Filter.disjoint_prod	thm
Filter.disjoint_pure_atBot	thm
Filter.disjoint_pure_atTop	thm
Filter.disjoint_pure_pure	thm
Filter.distribMulActionFilter	def
Filter.div.instNeBot	thm
Filter.div_bot	thm
Filter.div_eq_bot_iff	thm
Filter.div_le_div	thm
Filter.div_le_div_left	thm
Filter.div_le_div_right	thm
Filter.div_mem_div	thm
Filter.div_neBot_iff	thm
Filter.div_pure	thm
Filter.divisionCommMonoid	def
Filter.divisionMonoid	def
Filter.empty_mem_iff_bot	thm
Filter.empty_notMem	thm
Filter.eventuallyConst_atTop	thm
Filter.eventuallyConst_atTop_nat	thm
Filter.eventuallyConst_id	thm
Filter.eventuallyConst_iff_exists_eventuallyEq	thm
Filter.eventuallyConst_iff_tendsto	thm
Filter.eventuallyConst_pred	thm
Filter.eventuallyConst_pred'	thm
Filter.eventuallyConst_preimage	thm
Filter.eventuallyConst_set	thm
Filter.eventuallyConst_set'	thm
Filter.eventuallyEq_bind	thm
Filter.eventuallyEq_comm	thm
Filter.eventuallyEq_empty	thm
Filter.eventuallyEq_iff_all_subsets	thm
Filter.eventuallyEq_iff_exists_mem	thm
Filter.eventuallyEq_iff_sub	thm
Filter.eventuallyEq_inf_principal_iff	thm
Filter.eventuallyEq_map	thm
Filter.eventuallyEq_of_left_inv_of_right_inv	thm
Filter.eventuallyEq_of_mem	thm
Filter.eventuallyEq_principal	thm
Filter.eventuallyEq_set	thm
Filter.eventuallyEq_top	thm
Filter.eventuallyEq_univ	thm
Filter.eventuallyLE_antisymm_iff	thm
Filter.eventuallyLE_bind	thm
Filter.eventuallyLE_congr	thm
Filter.eventuallyLE_iff_all_subsets	thm
Filter.eventuallyLE_map	thm
Filter.eventually_add_neg_lt_of_le_liminf	thm
Filter.eventually_all	thm
Filter.eventually_all_finite	thm
Filter.eventually_all_finset	thm
Filter.eventually_and	thm
Filter.eventually_atBot	thm
Filter.eventually_atBot_curry	thm
Filter.eventually_atBot_prod_self	thm
Filter.eventually_atBot_prod_self'	thm
Filter.eventually_atTop	thm
Filter.eventually_atTop_curry	thm
Filter.eventually_atTop_prod_self	thm
Filter.eventually_atTop_prod_self'	thm
Filter.eventually_bind	thm
Filter.eventually_bot	thm
Filter.eventually_cardinal_ball	thm
Filter.eventually_cardinal_forall	thm
Filter.eventually_cocardinal	thm
Filter.eventually_cocardinal_ne	thm
Filter.eventually_cocardinal_notMem_of_card_lt	thm
Filter.eventually_cofinite	thm
Filter.eventually_cofinite_ne	thm
Filter.eventually_comap	thm
Filter.eventually_congr	thm
Filter.eventually_const	thm
Filter.eventually_curry_iff	thm
Filter.eventually_curry_prod_iff	thm
Filter.eventually_false_iff_eq_bot	thm
Filter.eventually_forall_ge_atTop	thm
Filter.eventually_forall_le_atBot	thm
Filter.eventually_ge_atTop	thm
Filter.eventually_gt_atTop	thm
Filter.eventually_iSup	thm
Filter.eventually_iff	thm
Filter.eventually_iff_all_subsets	thm
Filter.eventually_iff_exists_mem	thm
Filter.eventually_iff_seq_eventually	thm
Filter.eventually_imp_distrib_left	thm
Filter.eventually_imp_distrib_right	thm
Filter.eventually_inf	thm
Filter.eventually_inf_principal	thm
Filter.eventually_le_atBot	thm
Filter.eventually_lift'_iff	thm
Filter.eventually_lt_add_pos_of_limsup_le	thm
Filter.eventually_lt_atBot	thm
Filter.eventually_lt_of_limsup_lt	thm
Filter.eventually_lt_of_lt_liminf	thm
Filter.eventually_map	thm
Filter.eventually_mem_principal	thm
Filter.eventually_mem_set	thm
Filter.eventually_ne_atBot	thm
Filter.eventually_ne_atTop	thm
Filter.eventually_nhdsSet_prod_iff	thm
Filter.eventually_of_mem	thm
Filter.eventually_one	thm
Filter.eventually_or_distrib_left	thm
Filter.eventually_or_distrib_right	thm
Filter.eventually_pi	thm
Filter.eventually_principal	thm
Filter.eventually_prod_iff	thm
Filter.eventually_prod_principal_iff	thm
Filter.eventually_prod_self_iff	thm
Filter.eventually_prod_self_iff'	thm
Filter.eventually_pure	thm
Filter.eventually_sSup	thm
Filter.eventually_smallSets	thm
Filter.eventually_smallSets'	thm
Filter.eventually_smallSets_eventually	thm
Filter.eventually_smallSets_forall	thm
Filter.eventually_smallSets_subset	thm
Filter.eventually_sub_nonneg	thm
Filter.eventually_subset_of_finite	thm
Filter.eventually_sup	thm
Filter.eventually_swap_iff	thm
Filter.eventually_top	thm
Filter.eventually_true	thm
Filter.eventually_zero	thm
Filter.exists_antitone_basis	thm
Filter.exists_antitone_seq	thm
Filter.exists_eventuallyEq_const_of_eventually_mem_of_forall_separating	thm
Filter.exists_eventuallyEq_const_of_forall_separating	thm
Filter.exists_eventually_atBot	thm
Filter.exists_eventually_atTop	thm
Filter.exists_forall_mem_of_hasBasis_mem_blimsup	thm
Filter.exists_forall_mem_of_hasBasis_mem_blimsup'	thm
Filter.exists_iInter_of_mem_iInf	thm
Filter.exists_le_of_tendsto_atBot	thm
Filter.exists_le_of_tendsto_atTop	thm
Filter.exists_lt_of_le_liminf	thm
Filter.exists_lt_of_limsup_le	thm
Filter.exists_lt_of_tendsto_atBot	thm
Filter.exists_lt_of_tendsto_atTop	thm
Filter.exists_mem_and_iff	thm
Filter.exists_mem_eventuallyEq_const_of_eventually_mem_of_forall_separating	thm
Filter.exists_mem_singleton_mem_of_mem_of_nonempty_of_forall_separating	thm
Filter.exists_mem_subset_iff	thm
Filter.exists_seq_antitone_tendsto_atTop_atBot	thm
Filter.exists_seq_forall_of_frequently	thm
Filter.exists_seq_monotone_tendsto_atTop_atTop	thm
Filter.exists_seq_tendsto	thm
Filter.exists_singleton_mem_of_forall_separating	thm
Filter.exists_singleton_mem_of_mem_of_forall_separating	thm
Filter.exists_subset_subsingleton_mem_of_forall_separating	thm
Filter.exists_subsingleton_mem_of_forall_separating	thm
Filter.exists_ultrafilter_iff	thm
Filter.exists_ultrafilter_le	thm
Filter.ext	thm
Filter.ext'	thm
Filter.ext_iff	thm
Filter.extraction_forall_of_eventually	thm
Filter.extraction_forall_of_eventually'	thm
Filter.extraction_forall_of_frequently	thm
Filter.extraction_of_eventually_atTop	thm
Filter.extraction_of_frequently_atTop	thm
Filter.filter_eq	thm
Filter.filter_eq_bot_of_isEmpty	thm
Filter.filter_eq_iff	thm
Filter.filter_injOn_Iic_iff_injOn	thm
Filter.forall_eventually_of_eventually_forall	thm
Filter.forall_mem_nonempty_iff_neBot	thm
Filter.forall_neBot_le_iff	thm
Filter.frequently_and_distrib_left	thm
Filter.frequently_and_distrib_right	thm
Filter.frequently_atBot	thm
Filter.frequently_atBot'	thm
Filter.frequently_atTop	thm
Filter.frequently_atTop'	thm
Filter.frequently_bind	thm
Filter.frequently_bot	thm
Filter.frequently_cocardinal	thm
Filter.frequently_cocardinal_mem	thm
Filter.frequently_cofinite_iff_infinite	thm
Filter.frequently_cofinite_mem_iff_infinite	thm
Filter.frequently_comap	thm
Filter.frequently_congr	thm
Filter.frequently_const	thm
Filter.frequently_curry_iff	thm
Filter.frequently_curry_prod_iff	thm
Filter.frequently_exists	thm
Filter.frequently_exists_finite	thm
Filter.frequently_exists_finset	thm
Filter.frequently_false	thm
Filter.frequently_high_scores	thm
Filter.frequently_iSup	thm
Filter.frequently_iff	thm
Filter.frequently_iff_forall_eventually_exists_and	thm
Filter.frequently_iff_neBot	thm
Filter.frequently_iff_seq_forall	thm
Filter.frequently_iff_seq_frequently	thm
Filter.frequently_imp_distrib	thm
Filter.frequently_imp_distrib_left	thm
Filter.frequently_imp_distrib_right	thm
Filter.frequently_inf_principal	thm
Filter.frequently_low_scores	thm
Filter.frequently_lt_of_liminf_lt	thm
Filter.frequently_lt_of_limsInf_lt	thm
Filter.frequently_lt_of_lt_limsSup	thm
Filter.frequently_lt_of_lt_limsup	thm
Filter.frequently_map	thm
Filter.frequently_mem_iff_neBot	thm
Filter.frequently_or_distrib	thm
Filter.frequently_or_distrib_left	thm
Filter.frequently_or_distrib_right	thm
Filter.frequently_principal	thm
Filter.frequently_prod_and	thm
Filter.frequently_sSup	thm
Filter.frequently_smallSets	thm
Filter.frequently_smallSets'	thm
Filter.frequently_smallSets_mem	thm
Filter.frequently_sup	thm
Filter.frequently_top	thm
Filter.frequently_true_iff_neBot	thm
Filter.gc_comap_kernMap	thm
Filter.gc_map_comap	thm
Filter.generate	def
Filter.generate_empty	thm
Filter.generate_eq_biInf	thm
Filter.generate_eq_generate_inter	thm
Filter.generate_iUnion	thm
Filter.generate_image_preimage_le_comap	thm
Filter.generate_neBot_iff	thm
Filter.generate_singleton	thm
Filter.generate_union	thm
Filter.generate_univ	thm
Filter.germSetoid	def
Filter.giGenerate	def
Filter.gi_principal_ker	def
Filter.gt_mem_sets_of_limsInf_gt	thm
Filter.hasAntitoneBasis_atTop	thm
Filter.hasBasis_biInf_of_directed	thm
Filter.hasBasis_biInf_of_directed'	thm
Filter.hasBasis_biInf_principal	thm
Filter.hasBasis_biInf_principal'	thm
Filter.hasBasis_cobounded_norm	thm
Filter.hasBasis_cobounded_norm'	thm
Filter.hasBasis_cocardinal	thm
Filter.hasBasis_coclosedCompact	thm
Filter.hasBasis_cocompact	thm
Filter.hasBasis_cofinite	thm
Filter.hasBasis_generate	thm
Filter.hasBasis_iInf_of_directed	thm
Filter.hasBasis_iInf_of_directed'	thm
Filter.hasBasis_iInf_principal	thm
Filter.hasBasis_iInf_principal_finite	thm
Filter.hasBasis_iSup	thm
Filter.hasBasis_iff	thm
Filter.hasBasis_pi	thm
Filter.hasBasis_pi_principal	thm
Filter.hasBasis_pi_pure	thm
Filter.hasBasis_pi_same_index	thm
Filter.hasBasis_principal	thm
Filter.hasBasis_pure	thm
Filter.hasBasis_self	thm
Filter.hasBasis_smallSets	thm
Filter.hasBasis_top	thm
Filter.high_scores	thm
Filter.hnot_def	thm
Filter.hyperfilter	def
Filter.hyperfilter_le_cofinite	thm
Filter.iInf.isCountablyGenerated	thm
Filter.iInf_eq_generate	thm
Filter.iInf_isMeasurablyGenerated	thm
Filter.iInf_le_liminf	thm
Filter.iInf_neBot_iff_of_directed	thm
Filter.iInf_neBot_iff_of_directed'	thm
Filter.iInf_neBot_of_directed	thm
Filter.iInf_neBot_of_directed'	thm
Filter.iInf_principal	thm
Filter.iInf_principal'	thm
Filter.iInf_principal_finite	thm
Filter.iInf_principal_finset	thm
Filter.iInf_sets_eq	thm
Filter.iInf_sets_eq_finite	thm
Filter.iInf_sets_eq_finite'	thm
Filter.iInf_sets_induct	thm
Filter.iInter_mem	thm
Filter.iInter_mem'	thm
Filter.iSup_inf_principal	thm
Filter.iSup_join	thm
Filter.iSup_neBot	thm
Filter.iSup_principal	thm
Filter.iSup_pure_eq_top	thm
Filter.iSup_sets_eq	thm
Filter.iSup_ultrafilter_le_eq	thm
Filter.image2_mem_map₂	thm
Filter.image_coe_mem_of_mem_comap	thm
Filter.image_mem_map	thm
Filter.image_mem_map_iff	thm
Filter.image_mem_of_mem_comap	thm
Filter.indicator_const_eventuallyEq	thm
Filter.inf_eq_bot_iff	thm
Filter.inf_isMeasurablyGenerated	thm
Filter.inf_liminf	thm
Filter.inf_limsup	thm
Filter.inf_map_atBot_neBot_iff	thm
Filter.inf_map_atTop_neBot_iff	thm
Filter.inf_neBot_iff	thm
Filter.inf_neBot_iff_frequently_left	thm
Filter.inf_neBot_iff_frequently_right	thm
Filter.inf_principal	thm
Filter.inf_principal_eq_bot	thm
Filter.inf_principal_eq_bot_iff_comap	thm
Filter.inf_principal_neBot_iff	thm
Filter.inf_prod	thm
Filter.inhabitedMem	def
Filter.instAdd	def
Filter.instAlternative	def
Filter.instBind	def
Filter.instBot	def
Filter.instCardinalInterFilterComap	thm
Filter.instCardinalInterFilterMap	thm
Filter.instCardinalInterFilter_cocardinal	thm
Filter.instCoframe	def
Filter.instCommApplicative	thm
Filter.instCompleteLatticeFilter	def
Filter.instCountableInterFilterCountableGenerate	def
Filter.instDistribLattice	def
Filter.instDistribNeg	def
Filter.instDiv	def
Filter.instFunctor	def
Filter.instHNot	def
Filter.instInf	def
Filter.instInfSet	def
Filter.instInhabited	def
Filter.instInv	def
Filter.instInvolutiveInv	def
Filter.instInvolutiveNeg	def
Filter.instIsCountablyGeneratedAtBotProd	thm
Filter.instIsCountablyGeneratedAtTopProd	thm
Filter.instIsCountablyGeneratedNhds	thm
Filter.instLawfulApplicative	thm
Filter.instLawfulFunctor	thm
Filter.instMembership	def
Filter.instMul	def
Filter.instNPow	def
Filter.instNSMul	def
Filter.instNeBotForallPi	thm
Filter.instNeBotTop	thm
Filter.instNeg	def
Filter.instNontrivialFilter	thm
Filter.instOne	def
Filter.instPartialOrder	def
Filter.instPure	def
Filter.instSDiff	def
Filter.instSMul	def
Filter.instSMulFilter	def
Filter.instSProd	def
Filter.instSub	def
Filter.instSup	def
Filter.instSupSet	def
Filter.instT0Space	thm
Filter.instTop	def
Filter.instTopologicalSpace	def
Filter.instTransForallEventuallyEq	def
Filter.instTransForallEventuallyEqEventuallyLE	def
Filter.instTransForallEventuallyLE	def
Filter.instTransForallEventuallyLEEventuallyEq	def
Filter.instTransSetMemSubset	def
Filter.instTransSetSupersetMem	def
Filter.instVAdd	def
Filter.instVAddFilter	def
Filter.instVSub	def
Filter.instZPow	def
Filter.instZSMul	def
Filter.instZero	def
Filter.inter_eventuallyEq_left	thm
Filter.inter_eventuallyEq_right	thm
Filter.inter_mem	thm
Filter.inter_mem_iff	thm
Filter.inter_mem_inf	thm
Filter.inter_sets	thm
Filter.inv.instNeBot	thm
Filter.inv_atTop	thm
Filter.inv_cobounded	thm
Filter.inv_cobounded₀	thm
Filter.inv_eq_bot_iff	thm
Filter.inv_le_iff_le_inv	thm
Filter.inv_le_inv	thm
Filter.inv_le_inv_iff	thm
Filter.inv_le_self	thm
Filter.inv_mem_inv	thm
Filter.inv_nhdsNE_zero	thm
Filter.inv_nhdsWithin_ne_zero	thm
Filter.inv_pure	thm
Filter.isAddUnit_iff	thm
Filter.isAddUnit_pure	thm
Filter.isAtom_pure	thm
Filter.isBoundedUnder_const	thm
Filter.isBoundedUnder_ge_add	thm
Filter.isBoundedUnder_ge_inf	thm
Filter.isBoundedUnder_ge_inv	thm
Filter.isBoundedUnder_ge_neg	thm
Filter.isBoundedUnder_ge_sum	thm
Filter.isBoundedUnder_iff_eventually_bddAbove	thm
Filter.isBoundedUnder_iff_eventually_bddBelow	thm
Filter.isBoundedUnder_le_abs	thm
Filter.isBoundedUnder_le_add	thm
Filter.isBoundedUnder_le_inv	thm
Filter.isBoundedUnder_le_mul_of_nonneg	thm
Filter.isBoundedUnder_le_mul_tendsto_zero	thm
Filter.isBoundedUnder_le_neg	thm
Filter.isBoundedUnder_le_sum	thm
Filter.isBoundedUnder_le_sup	thm
Filter.isBoundedUnder_map_iff	thm
Filter.isBoundedUnder_of	thm
Filter.isBoundedUnder_of_eventually_ge	thm
Filter.isBoundedUnder_of_eventually_le	thm
Filter.isBoundedUnder_sum	thm
Filter.isBounded_bot	thm
Filter.isBounded_ge_atTop	thm
Filter.isBounded_ge_of_bot	thm
Filter.isBounded_iff	thm
Filter.isBounded_le_atBot	thm
Filter.isBounded_le_of_top	thm
Filter.isBounded_principal	thm
Filter.isBounded_sup	thm
Filter.isBounded_top	thm
Filter.isCentralScalar	thm
Filter.isCentralVAdd	thm
Filter.isCoboundedUnder_ge_add	thm
Filter.isCoboundedUnder_ge_mul_of_nonneg	thm
Filter.isCoboundedUnder_ge_of_eventually_le	thm
Filter.isCoboundedUnder_ge_of_le	thm
Filter.isCoboundedUnder_le_add	thm
Filter.isCoboundedUnder_le_of_eventually_le	thm
Filter.isCoboundedUnder_le_of_le	thm
Filter.isCobounded_bot	thm
Filter.isCobounded_ge_of_top	thm
Filter.isCobounded_le_of_bot	thm
Filter.isCobounded_principal	thm
Filter.isCobounded_top	thm
Filter.isCompl_principal	thm
Filter.isCountablyGenerated_biInf_principal	thm
Filter.isCountablyGenerated_bot	thm
Filter.isCountablyGenerated_iff_exists_antitone_basis	thm
Filter.isCountablyGenerated_of_seq	thm
Filter.isCountablyGenerated_principal	thm
Filter.isCountablyGenerated_pure	thm
Filter.isCountablyGenerated_seq	thm
Filter.isCountablyGenerated_top	thm
Filter.isInducing_nhds	thm
Filter.isMeasurablyGenerated_bot	thm
Filter.isMeasurablyGenerated_top	thm
Filter.isOpen_Iic_principal	thm
Filter.isOpen_iff	thm
Filter.isOpen_setOf_mem	thm
Filter.isScalarTower	thm
Filter.isScalarTower'	thm
Filter.isScalarTower''	thm
Filter.isTopologicalBasis_Iic_principal	thm
Filter.isUnit_iff	thm
Filter.isUnit_iff_singleton	thm
Filter.isUnit_pure	thm
Filter.join	def
Filter.join_le	thm
Filter.join_mono	thm
Filter.join_principal_eq_sSup	thm
Filter.join_pure	thm
Filter.ker	def
Filter.ker_bot	thm
Filter.ker_comap	thm
Filter.ker_def	thm
Filter.ker_eq_univ	thm
Filter.ker_iInf	thm
Filter.ker_iSup	thm
Filter.ker_inf	thm
Filter.ker_mono	thm
Filter.ker_pi	thm
Filter.ker_principal	thm
Filter.ker_prod	thm
Filter.ker_pure	thm
Filter.ker_sInf	thm
Filter.ker_sSup	thm
Filter.ker_sup	thm
Filter.ker_surjective	thm
Filter.ker_top	thm
Filter.kernMap	def
Filter.kernMap_principal	thm
Filter.lawfulMonad	thm
Filter.le_add_iff	thm
Filter.le_cardinalGenerate_iff_of_cardinalInterFilter	thm
Filter.le_cofinite_iff_compl_singleton_mem	thm
Filter.le_cofinite_iff_eventually_ne	thm
Filter.le_comap_map	thm
Filter.le_comap_top	thm
Filter.le_countableGenerate_iff_of_countableInterFilter	thm
Filter.le_def	thm
Filter.le_div_iff	thm
Filter.le_generate_iff	thm
Filter.le_iff_forall_inf_principal_compl	thm
Filter.le_iff_ultrafilter	thm
Filter.le_lift	thm
Filter.le_lift'	thm
Filter.le_lift'_closure	thm
Filter.le_liminf_iff	thm
Filter.le_liminf_iff'	thm
Filter.le_liminf_of_le	thm
Filter.le_limsInf_of_le	thm
Filter.le_limsSup_of_le	thm
Filter.le_limsup_iff	thm
Filter.le_limsup_iff'	thm
Filter.le_limsup_of_frequently_le	thm
Filter.le_limsup_of_frequently_le'	thm
Filter.le_limsup_of_le	thm
Filter.le_map	thm
Filter.le_map_iff	thm
Filter.le_map_of_right_inverse	thm
Filter.le_map₂_iff	thm
Filter.le_mul_iff	thm
Filter.le_one_iff	thm
Filter.le_pi	thm
Filter.le_pi_principal	thm
Filter.le_principal_iff	thm
Filter.le_prod	thm
Filter.le_prod_map_fst_snd	thm
Filter.le_pure_iff	thm
Filter.le_pure_iff'	thm
Filter.le_seq	thm
Filter.le_smul_iff	thm
Filter.le_sub_iff	thm
Filter.le_vadd_iff	thm
Filter.le_vsub_iff	thm
Filter.lift	def
Filter.lift'	def
Filter.lift'_bot	thm
Filter.lift'_closure_eq_bot	thm
Filter.lift'_cong	thm
Filter.lift'_iInf	thm
Filter.lift'_iInf_of_map_univ	thm
Filter.lift'_id	thm
Filter.lift'_inf	thm
Filter.lift'_inf_le	thm
Filter.lift'_inf_principal_eq	thm
Filter.lift'_interior_le	thm
Filter.lift'_le	thm
Filter.lift'_lift'_assoc	thm
Filter.lift'_lift_assoc	thm
Filter.lift'_map_le	thm
Filter.lift'_mono	thm
Filter.lift'_mono'	thm
Filter.lift'_neBot_iff	thm
Filter.lift'_principal	thm
Filter.lift'_pure	thm
Filter.lift'_top	thm
Filter.lift_assoc	thm
Filter.lift_comm	thm
Filter.lift_const	thm
Filter.lift_iInf	thm
Filter.lift_iInf_le	thm
Filter.lift_iInf_of_directed	thm
Filter.lift_iInf_of_map_univ	thm
Filter.lift_inf	thm
Filter.lift_le	thm
Filter.lift_lift'_assoc	thm
Filter.lift_lift'_same_eq_lift'	thm
Filter.lift_lift'_same_le_lift'	thm
Filter.lift_lift_same_eq_lift	thm
Filter.lift_lift_same_le_lift	thm
Filter.lift_map_le	thm
Filter.lift_mono	thm
Filter.lift_mono'	thm
Filter.lift_neBot_iff	thm
Filter.lift_principal	thm
Filter.lift_principal2	thm
Filter.lift_top	thm
Filter.limUnder_eq_iff	thm
Filter.liminf	def
Filter.liminf_bot	thm
Filter.liminf_comp	thm
Filter.liminf_compl	thm
Filter.liminf_congr	thm
Filter.liminf_const	thm
Filter.liminf_const_top	thm
Filter.liminf_eq	thm
Filter.liminf_eq_iSup_iInf	thm
Filter.liminf_eq_iSup_iInf_of_nat	thm
Filter.liminf_eq_iSup_iInf_of_nat'	thm
Filter.liminf_eq_sSup_sInf	thm
Filter.liminf_le_iff	thm
Filter.liminf_le_iff'	thm
Filter.liminf_le_liminf	thm
